"Rayon","Sous-rayon","Catégorie","Code barre","Réf Fournisseur","Référence","Désignation","LIEN DAFY.COM","Marque","Fournisseur","Prix H.T.","Prix T.T.C.","Réel","Réservé","Dispo","P","Cde four.","Casier","Couleur","Taille","Code TVA","Condi.achat","Nomenclature.associée","Remplacement","Année","Dernier achat","Dernière vente","Prix achat bloqué","Prix vente bloqué","Sur internet"
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","3435980295493","6357","707016102107","FURY KENYA EVO 5 XL","https://www.dafy-moto.com/blouson-kenya-evo-furygan-bleu.html","FURYGAN","FURYGAN JACQUES S.A.","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","BLEU","XL","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","3435980295509","6357","707016102108","FURY KENYA EVO 5 XXL","https://www.dafy-moto.com/blouson-kenya-evo-furygan-bleu.html","FURYGAN","FURYGAN JACQUES S.A.","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","BLEU","XXL","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","3435980316655","6357","707016102006","FURY KENYA EVO 613 L","https://www.dafy-moto.com/blouson-kenya-evo-furygan-vert-clair.html","FURYGAN","FURYGAN JACQUES S.A.","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","VERT CLAIR","L","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","3435980316648","6357","707016102005","FURY KENYA EVO 613 M","https://www.dafy-moto.com/blouson-kenya-evo-furygan-vert-clair.html","FURYGAN","FURYGAN JACQUES S.A.","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","VERT CLAIR","M","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","3435980316631","6357","707016102004","FURY KENYA EVO 613 S","https://www.dafy-moto.com/blouson-kenya-evo-furygan-vert-clair.html","FURYGAN","FURYGAN JACQUES S.A.","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","VERT CLAIR","S","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070161020073","6357","707016102007","FURY KENYA EVO 613 XL","https://www.dafy-moto.com/blouson-kenya-evo-furygan-vert-clair.html","FURYGAN","FURYGAN JACQUES S.A.","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","VERT CLAIR","XL","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","3435980316679","6357","707016102008","FURY KENYA EVO 613 XXL","https://www.dafy-moto.com/blouson-kenya-evo-furygan-vert-clair.html","FURYGAN","FURYGAN JACQUES S.A.","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","VERT CLAIR","XXL","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR FEMME","3435980299149","6004","036005400106","FURY KRISTEN VENT 1 L","https://www.dafy-moto.com/blouson-kristen-vented-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","3,658.33 Dh","4,390.00 Dh","000001","0.00","000001","","000000","","NOIR","L","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR FEMME","3435980299132","6004","036005400105","FURY KRISTEN VENT 1 M","https://www.dafy-moto.com/blouson-kristen-vented-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","3,658.33 Dh","4,390.00 Dh","000001","0.00","000001","","000000","","NOIR","M","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR FEMME","0360054001072","6004","036005400107","FURY KRISTEN VENT 1 XL","https://www.dafy-moto.com/blouson-kristen-vented-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","3,658.33 Dh","4,390.00 Dh","000001","0.00","000001","","000000","","NOIR","XL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR FEMME","3435980299255","6004","036005400606","FURY KRISTEN VENT 248 L","https://www.dafy-moto.com/blouson-kristen-vented-furygan-beige.html","FURYGAN","FURYGAN JACQUES S.A.","3,658.33 Dh","4,390.00 Dh","000001","0.00","000001","","000000","","BEIGE","L","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR FEMME","3435980299248","6004","036005400605","FURY KRISTEN VENT 248 M","https://www.dafy-moto.com/blouson-kristen-vented-furygan-beige.html","FURYGAN","FURYGAN JACQUES S.A.","3,658.33 Dh","4,390.00 Dh","000001","0.00","000001","","000000","","BEIGE","M","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR FEMME","3435980299231","6004","036005400604","FURY KRISTEN VENT 248 S","https://www.dafy-moto.com/blouson-kristen-vented-furygan-beige.html","FURYGAN","FURYGAN JACQUES S.A.","3,658.33 Dh","4,390.00 Dh","000001","0.00","000001","","000000","","BEIGE","S","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE-SAISON FEMME","7080050001069","6368","708005000106","FURY LUXIO LADY- 1 L","https://www.dafy-moto.com/sweat-femme-luxio-lady-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","1,491.67 Dh","1,790.00 Dh","000001","0.00","000001","","000000","","NOIR,ROSE","L","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE-SAISON FEMME","7080050001045","6368","708005000104","FURY LUXIO LADY- 1 S","https://www.dafy-moto.com/sweat-femme-luxio-lady-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","1,491.67 Dh","1,790.00 Dh","000001","0.00","000001","","000000","","NOIR,ROSE","S","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS HIVER","0413517001093","4529","041351700109","FURY MIDLANDD3O37 1 3XL","https://www.dafy-moto.com/gants-midland-d3o-37.5-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","908.33 Dh","1,090.00 Dh","000002","0.00","000002","","000000","","NOIR","3XL","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS HIVER","0413517001062","4529","041351700106","FURY MIDLANDD3O37 1 L","https://www.dafy-moto.com/gants-midland-d3o-37.5-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","908.33 Dh","1,090.00 Dh","000001","0.00","000001","","000000","","NOIR","L","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS HIVER","0413517001055","4529","041351700105","FURY MIDLANDD3O37 1 M","https://www.dafy-moto.com/gants-midland-d3o-37.5-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","908.33 Dh","1,090.00 Dh","000001","1.00","000000","","000000","","NOIR","M","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS HIVER","0413517001079","4529","041351700107","FURY MIDLANDD3O37 1 XL","https://www.dafy-moto.com/gants-midland-d3o-37.5-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","908.33 Dh","1,090.00 Dh","000001","0.00","000001","","000000","","NOIR","XL","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS HIVER","0413517001086","4529","041351700108","FURY MIDLANDD3O37 1 XXL","https://www.dafy-moto.com/gants-midland-d3o-37.5-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","908.33 Dh","1,090.00 Dh","000002","0.00","000002","","000000","","NOIR","XXL","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS ETE FEMME","1260007068062","6333","126000706806","FURY MYSTIC LADY 143 L","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","L","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070201113062","6359","707020111306","FURY NARVAL BL 1021 L","https://www.dafy-moto.com/blouson-narval-furygan-noir-blanc-vert.html","FURYGAN","FURYGAN JACQUES S.A.","2,408.33 Dh","2,890.00 Dh","000001","0.00","000001","","000000","","NOIR,VERT,BLANC","L","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070201113079","6359","707020111307","FURY NARVAL BL 1021 XL","https://www.dafy-moto.com/blouson-narval-furygan-noir-blanc-vert.html","FURYGAN","FURYGAN JACQUES S.A.","2,408.33 Dh","2,890.00 Dh","000001","0.00","000001","","000000","","NOIR,VERT,BLANC","XL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070201113086","6359","707020111308","FURY NARVAL BL 1021 XXL","https://www.dafy-moto.com/blouson-narval-furygan-noir-blanc-vert.html","FURYGAN","FURYGAN JACQUES S.A.","2,408.33 Dh","2,890.00 Dh","000001","0.00","000001","","000000","","NOIR,VERT,BLANC","XXL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070201110085","6359","707020111008","FURY NARVAL BL 169 XXL","https://www.dafy-moto.com/blouson-narval-furygan-noir-blanc-rouge.html","FURYGAN","FURYGAN JACQUES S.A.","2,408.33 Dh","2,890.00 Dh","000001","0.00","000001","","000000","","NOIR,ROUGE,BLANC","XXL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS HIVER","1270025068098","6339","127002506809","FURY OGGY 143- 3XL","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","3XL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS HIVER","1270025068050","6339","127002506805","FURY OGGY 143- M","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","M","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS HIVER","1270025068074","6339","127002506807","FURY OGGY 143- XL","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","XL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS HIVER","1270025068081","6339","127002506808","FURY OGGY 143- XXL","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","XXL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225080001092","6284","122508000109","FURY OVER PT 1-N 3XL","https://www.dafy-moto.com/pantalon-over-pant-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","1,408.33 Dh","1,690.00 Dh","000003","0.00","000003","","000000","","NOIR","3XL","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225080001061","6284","122508000106","FURY OVER PT 1-N L","https://www.dafy-moto.com/pantalon-over-pant-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","1,408.33 Dh","1,690.00 Dh","000003","0.00","000003","","000000","","NOIR","L","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225080001054","6284","122508000105","FURY OVER PT 1-N M","https://www.dafy-moto.com/pantalon-over-pant-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","1,408.33 Dh","1,690.00 Dh","000003","0.00","000003","","000000","","NOIR","M","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225080001047","6284","122508000104","FURY OVER PT 1-N S","https://www.dafy-moto.com/pantalon-over-pant-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","1,408.33 Dh","1,690.00 Dh","000001","0.00","000001","","000000","","NOIR","S","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225080001078","6284","122508000107","FURY OVER PT 1-N XL","https://www.dafy-moto.com/pantalon-over-pant-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","1,408.33 Dh","1,690.00 Dh","000004","0.00","000004","","000000","","NOIR","XL","020.0 %","0.00","","","","12/18/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070200068110","6358","707020006811","FURY PARKER BL- 143 5XL","https://www.dafy-moto.com/blouson-parker-furygan-noir-blanc.html","FURYGAN","FURYGAN JACQUES S.A.","2,158.33 Dh","2,590.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","5XL","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070200068073","6358","707020006807","FURY PARKER BL- 143 XL","https://www.dafy-moto.com/blouson-parker-furygan-noir-blanc.html","FURYGAN","FURYGAN JACQUES S.A.","2,158.33 Dh","2,590.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","XL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","SPORTSWEAR","CASQUETTES","5840644068012","7456","584064406801","FURY PATCH CQT NBC","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","241.67 Dh","290.00 Dh","000006","0.00","000006","","000000","","NOIR,BLANC","TU","020.0 %","0.00","","","","1/11/2021","","Oui","Oui",""
"Pilote","SPORTSWEAR","CASQUETTES","5840644027019","7456","584064402701","FURY PATCH CQT NRG","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","241.67 Dh","290.00 Dh","000004","0.00","000004","","000000","","NOIR,ROUGE","TU","020.0 %","0.00","","","","1/11/2021","","Oui","Oui",""
"Moto","BAGAGES","BAGAGES SOUPLES","3435980307448","7454","081427800101","FURY PATCH SAC 1","KO","FURYGAN","FURYGAN JACQUES S.A.","491.67 Dh","590.00 Dh","000003","0.00","000003","","000000","","NOIR","","020.0 %","0.00","","","","6/5/2021","","Oui","Oui",""
"Pilote","SPORTSWEAR","TEE-SHIRTS","5821378001056","7232","582137800105","FURY RACE TS- 1 M","https://www.dafy-moto.com/t-shirt-race-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","325.00 Dh","390.00 Dh","000001","0.00","000001","","000000","","NOIR","M","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","SPORTSWEAR","TEE-SHIRTS","5821378001049","7232","582137800104","FURY RACE TS- 1 S","https://www.dafy-moto.com/t-shirt-race-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","325.00 Dh","390.00 Dh","000002","0.00","000002","","000000","","NOIR","S","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","SPORTSWEAR","TEE-SHIRTS","5821378001070","7232","582137800107","FURY RACE TS- 1 XL","https://www.dafy-moto.com/t-shirt-race-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","325.00 Dh","390.00 Dh","000001","0.00","000001","","000000","","NOIR","XL","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","SPORTSWEAR","TEE-SHIRTS","5821378001087","7232","582137800108","FURY RACE TS- 1 XXL","https://www.dafy-moto.com/t-shirt-race-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","325.00 Dh","390.00 Dh","000002","0.00","000002","","000000","","NOIR","XXL","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552088001078","3116","055208800107","FURY RIO D3O SYMP 1-N 39","https://www.dafy-moto.com/chaussures-rio-d3o-sympatex-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,GRIS","39","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552088001085","3116","055208800108","FURY RIO D3O SYMP 1-N 40","https://www.dafy-moto.com/chaussures-rio-d3o-sympatex-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,GRIS","40","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552088001108","3116","055208800110","FURY RIO D3O SYMP 1-N 42","https://www.dafy-moto.com/chaussures-rio-d3o-sympatex-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,GRIS","42","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552088001115","3116","055208800111","FURY RIO D3O SYMP 1-N 43","https://www.dafy-moto.com/chaussures-rio-d3o-sympatex-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000001","0.00","000001","","000000","","NOIR,GRIS","43","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552088001139","3116","055208800113","FURY RIO D3O SYMP 1-N 45","https://www.dafy-moto.com/chaussures-rio-d3o-sympatex-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","1,825.00 Dh","2,190.00 Dh","000002","0.00","000002","","000000","","NOIR,GRIS","45","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS RACING","0442172001087","4467","044217200108","FURY ROCKET3 GSUP 1 XXL","https://www.dafy-moto.com/gants-rocket-3-all-season-furygan-noir.html","FURYGAN","FURYGAN JACQUES S.A.","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","NOIR","XXL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225696027059","6320","122569602705","FURY SPARK 3EN1SUP 108 M","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC,ROUGE","M","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225696068090","6320","122569606809","FURY SPARK 3EN1SUP 14 3XL","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","3XL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225696068083","6320","122569606808","FURY SPARK 3EN1SUP 14 XXL","plus en ligne, conserver la fiche produit actuelle","FURYGAN","FURYGAN JACQUES S.A.","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","XXL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR","0313552068092","6015","031355206809","FURY SPEEDMESHEVO 143 3XL","https://www.dafy-moto.com/blouson-speed-mesh-evo-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","3,075.00 Dh","3,690.00 Dh","000002","0.00","000002","","000000","","NOIR,BLANC","3XL","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR","0313552068061","6015","031355206806","FURY SPEEDMESHEVO 143 L","https://www.dafy-moto.com/blouson-speed-mesh-evo-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","3,075.00 Dh","3,690.00 Dh","000003","0.00","000003","","000000","","NOIR,BLANC","L","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR","0313552068047","6015","031355206804","FURY SPEEDMESHEVO 143 S","https://www.dafy-moto.com/blouson-speed-mesh-evo-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","3,075.00 Dh","3,690.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","S","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","VETEMENTS CUIR","BLOUSONS CUIR","0313552068078","6015","031355206807","FURY SPEEDMESHEVO 143 XL","https://www.dafy-moto.com/blouson-speed-mesh-evo-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","3,075.00 Dh","3,690.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","XL","020.0 %","0.00","","","","9/4/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070202001092","6360","707020200109","FURY STARTSPAND BL- 1 3XL","https://www.dafy-moto.com/blouson-start-spand-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","2,658.33 Dh","3,190.00 Dh","000001","0.00","000001","","000000","","NOIR","3XL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070202001054","6360","707020200105","FURY STARTSPAND BL- 1 M","https://www.dafy-moto.com/blouson-start-spand-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","2,658.33 Dh","3,190.00 Dh","000001","0.00","000001","","000000","","NOIR","M","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070202001078","6360","707020200107","FURY STARTSPAND BL- 1 XL","https://www.dafy-moto.com/blouson-start-spand-furygan.html","FURYGAN","FURYGAN JACQUES S.A.","2,658.33 Dh","3,190.00 Dh","000001","0.00","000001","","000000","","NOIR","XL","020.0 %","0.00","","","","5/14/2020","","Oui","Oui",""
